Name,Description,URL,Created At,Updated At,Homepage,Size,Stars,Forks,Issues,Watchers,Language,License,Topics,Has Issues,Has Projects,Has Downloads,Has Wiki,Has Pages,Has Discussions,Is Fork,Is Archived,Is Template,Default Branch
black,The uncompromising Python code formatter,https://github.com/psf/black,2018-03-14T19:54:45Z,2023-09-21T10:09:39Z,https://black.readthedocs.io/en/stable/,6962,33603,2196,370,33603,Python,MIT,"['autopep8', 'code', 'codeformatter', 'formatter', 'gofmt', 'hacktoberfest', 'pre-commit-hook', 'python', 'yapf']",True,True,True,True,False,False,False,False,False,main
sheetjs,📗 SheetJS Spreadsheet Data Toolkit -- New home https://git.sheetjs.com/SheetJS/sheetjs,https://github.com/SheetJS/sheetjs,2012-12-03T19:25:52Z,2023-09-21T10:18:45Z,https://sheetjs.com/,106471,33577,8067,130,33577,JavaScript,Apache-2.0,"['angular', 'bun', 'csv', 'data', 'database', 'deno', 'excel', 'grid', 'html', 'html5', 'ios', 'javascript', 'json', 'nodejs', 'react', 'spreadsheet', 'table', 'vue', 'xlsx', 'xml']",True,False,True,False,True,False,False,False,False,github
zju-icicles,浙江大学课程攻略共享计划,https://github.com/QSCTech/zju-icicles,2016-06-28T16:17:32Z,2023-09-21T09:20:17Z,https://qsctech.github.io/zju-icicles/,4494198,33575,9043,7,33575,HTML,,[],True,True,True,True,True,False,False,False,False,master
taro,开放式跨端跨框架解决方案，支持使用 React/Vue/Nerv 等框架来开发微信/京东/百度/支付宝/字节跳动/ QQ 小程序/H5/React Native 等应用。  https://taro.zone/,https://github.com/NervJS/taro,2018-04-08T09:32:26Z,2023-09-21T06:02:22Z,https://docs.taro.zone/,1447654,33569,4696,1041,33569,TypeScript,NOASSERTION,"['javascript', 'jquery', 'nerv', 'nervjs', 'react', 'react-native', 'reactjs', 'taro', 'typescript', 'vue', 'vue3', 'wechat', 'wechat-mini-program', 'weixin', 'wxapp']",True,True,True,True,True,True,False,False,False,next
caffe,Caffe: a fast open framework for deep learning.,https://github.com/BVLC/caffe,2013-09-12T18:39:48Z,2023-09-21T06:27:34Z,http://caffe.berkeleyvision.org/,76170,33558,18981,1181,33558,C++,NOASSERTION,"['deep-learning', 'machine-learning', 'vision']",True,True,True,True,True,False,False,False,False,master
leveldb,LevelDB is a fast key-value storage library written at Google that provides an ordered mapping from string keys to string values.,https://github.com/google/leveldb,2014-08-27T21:17:52Z,2023-09-21T08:59:02Z,,1653,33556,7488,295,33556,C++,BSD-3-Clause,[],True,False,False,False,False,False,False,False,False,main
free,翻墙、免费翻墙、免费科学上网、免费节点、免费梯子、免费ss/v2ray/trojan节点、蓝灯、谷歌商店、翻墙梯子,https://github.com/freefq/free,2020-06-07T02:48:33Z,2023-09-21T11:45:16Z,,37839,33528,5799,380,33528,,,"['bulink', 'fanqiang', 'freefq', 'gfw', 'lantern', 'shadowsocks', 'trojan', 'v2ray', 'vmess', 'vpn']",True,True,True,True,False,False,False,False,False,master
the-way-to-go_ZH_CN,《The Way to Go》中文译本，中文正式名《Go 入门指南》,https://github.com/unknwon/the-way-to-go_ZH_CN,2013-03-24T17:18:38Z,2023-09-21T10:10:50Z,,12602,33485,8629,43,33485,Go,,"['book', 'go', 'translation', 'tutorial']",False,False,True,False,False,False,False,False,False,master
clipboard.js,:scissors: Modern copy to clipboard. No Flash. Just 3kb gzipped :clipboard:,https://github.com/zenorocha/clipboard.js,2015-09-18T23:04:55Z,2023-09-21T06:24:28Z,https://clipboardjs.com,3006,33470,4102,7,33470,JavaScript,MIT,"['clipboard', 'javascript']",True,True,True,True,True,True,False,False,False,master
shadowsocks,,https://github.com/shadowsocks/shadowsocks,2012-04-20T13:10:49Z,2023-09-21T01:29:46Z,,891,33442,19004,447,33442,Python,,[],False,True,True,True,False,False,False,False,False,rm
cobra,A Commander for modern Go CLI interactions,https://github.com/spf13/cobra,2013-09-03T20:40:26Z,2023-09-21T10:52:24Z,https://cobra.dev,1681,33423,2764,235,33423,Go,Apache-2.0,"['cli', 'cli-app', 'cobra', 'cobra-generator', 'cobra-library', 'command', 'command-cobra', 'command-line', 'commandline', 'go', 'golang', 'golang-application', 'golang-library', 'posix', 'posix-compliant-flags', 'subcommands']",True,True,True,True,False,False,False,False,False,main
pyenv,Simple Python version management,https://github.com/pyenv/pyenv,2012-08-31T06:57:52Z,2023-09-21T11:42:11Z,,4785,33388,2874,39,33388,Roff,MIT,"['python', 'shell']",True,True,True,True,False,True,False,False,False,master
brackets,"An open source code editor for the web, written in JavaScript, HTML and CSS.",https://github.com/adobe/brackets,2011-12-07T21:14:40Z,2023-09-21T09:46:30Z,http://brackets.io,92974,33385,7956,2787,33385,JavaScript,MIT,[],True,True,True,True,False,False,False,True,False,master
python-cheatsheet,Comprehensive Python Cheatsheet,https://github.com/gto76/python-cheatsheet,2018-01-25T04:16:53Z,2023-09-21T10:55:12Z,https://gto76.github.io/python-cheatsheet/,11876,33384,6128,24,33384,Python,,"['cheatsheet', 'python', 'python-cheatsheet', 'reference']",True,True,True,True,True,False,False,False,False,main
arthas,Alibaba Java Diagnostic Tool Arthas/Alibaba Java诊断利器Arthas,https://github.com/alibaba/arthas,2018-08-29T17:15:57Z,2023-09-21T11:06:48Z,https://arthas.aliyun.com/,43995,33365,7212,291,33365,Java,Apache-2.0,"['agent', 'alibaba', 'arthas', 'classloader', 'diagnosis', 'java', 'jvm', 'trace', 'trouble-shooting']",True,True,True,True,True,True,False,False,False,master
AFNetworking,"A delightful networking framework for iOS, macOS, watchOS, and tvOS.",https://github.com/AFNetworking/AFNetworking,2011-05-31T21:28:44Z,2023-09-21T01:19:12Z,http://afnetworking.com,6129,33352,10400,103,33352,Objective-C,MIT,[],False,False,True,True,False,False,False,True,False,master
awesome-react-native,"Awesome React Native components, news, tools, and learning material!",https://github.com/jondot/awesome-react-native,2015-03-26T19:58:06Z,2023-09-21T06:07:12Z,http://www.awesome-react-native.com,5250,33315,4006,78,33315,JavaScript,,"['awesome-list', 'mobile', 'react', 'react-native']",True,True,True,True,True,False,False,False,False,master
PaddleOCR,"Awesome multilingual OCR toolkits based on PaddlePaddle (practical ultra lightweight OCR system, support 80+ languages recognition, provide data annotation and synthesis tools, support training and deployment among server, mobile, embedded and IoT devices)",https://github.com/PaddlePaddle/PaddleOCR,2020-05-08T10:38:16Z,2023-09-21T10:07:33Z,,351621,33306,6667,866,33306,Python,Apache-2.0,"['chineseocr', 'crnn', 'db', 'ocr', 'ocrlite']",True,True,True,True,False,True,False,False,False,release/2.7
cli,GitHub’s official command line tool,https://github.com/cli/cli,2019-10-03T15:24:53Z,2023-09-21T10:37:00Z,https://cli.github.com,28054,33281,5479,458,33281,Go,MIT,"['cli', 'git', 'github-api-v4', 'golang']",True,True,True,False,False,True,False,False,False,trunk
carbon,:black_heart: Create and share beautiful images of your source code,https://github.com/carbon-app/carbon,2017-06-16T02:50:28Z,2023-09-21T10:55:07Z,https://carbon.now.sh,20275,33206,1913,76,33206,JavaScript,MIT,"['beautiful', 'carbon', 'education', 'github-gist', 'javascript', 'presentation', 'sharing', 'snippets', 'tweet']",True,False,True,False,False,True,False,False,False,main
appwrite,Build Fast. Scale Big. All in One Place. Cloud is now available in public beta. 🌩,https://github.com/appwrite/appwrite,2019-04-08T16:36:25Z,2023-09-21T10:28:30Z,https://appwrite.io,249930,33186,3017,609,33186,TypeScript,BSD-3-Clause,"['android', 'apple', 'appwrite', 'baas', 'backend', 'backend-as-a-service', 'docker', 'firebase', 'flutter', 'hacktoberfest', 'ios', 'javascript', 'self-hosted', 'selfhosted', 'serverless', 'swift', 'tools', 'web']",True,True,True,False,False,True,False,False,False,master
955.WLB,955 不加班的公司名单 - 工作 955，work–life balance (工作与生活的平衡),https://github.com/formulahendry/955.WLB,2019-03-27T23:53:37Z,2023-09-21T09:17:58Z,,124,33167,1739,192,33167,,,[],True,True,True,True,False,False,False,False,False,master
acme.sh,A pure Unix shell script implementing ACME client protocol,https://github.com/acmesh-official/acme.sh,2015-12-26T12:56:33Z,2023-09-21T07:52:38Z,https://acme.sh,6213,33144,4449,1059,33144,Shell,GPL-3.0,"['acme', 'acme-client', 'acme-protocol', 'ash', 'bash', 'buypass', 'certbot', 'letsencrypt', 'posix', 'posix-sh', 'shell', 'zerossl']",True,True,True,True,False,True,False,False,False,master
CPlusPlusThings,C++那些事,https://github.com/Light-City/CPlusPlusThings,2019-07-14T08:45:45Z,2023-09-21T11:38:00Z,https://light-city.github.io/,1418,33101,7798,6,33101,C++,,"['cplusplus', 'cpp', 'cpp11', 'cpp14']",True,True,True,True,False,False,False,False,False,master
DragGAN,Official Code for DragGAN (SIGGRAPH 2023),https://github.com/XingangPan/DragGAN,2023-05-18T10:08:02Z,2023-09-21T11:40:34Z,https://vcai.mpi-inf.mpg.de/projects/DragGAN/,34846,33082,3677,127,33082,Python,NOASSERTION,"['artificial-intelligence', 'generative-adversarial-network', 'generative-models', 'image-manipulation']",True,True,True,True,False,False,False,False,False,main
hello-algorithm,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站,https://github.com/geekxh/hello-algorithm,2020-05-29T05:47:09Z,2023-09-21T10:48:05Z,https://www.lintcode.com/chat-gpt?utm_source=tf-github-xhGPT,365053,33065,6316,7,33065,Java,,"['algorithms', 'dynamic-programming', 'interview-questions', 'leetcode', 'leetcode-solutions']",True,True,True,True,False,False,False,False,False,master
shellcheck,"ShellCheck, a static analysis tool for shell scripts",https://github.com/koalaman/shellcheck,2012-11-17T03:15:11Z,2023-09-21T10:37:00Z,https://www.shellcheck.net,5559,33048,1694,930,33048,Haskell,GPL-3.0,"['bash', 'developer-tools', 'haskell', 'linter', 'shell', 'static-analysis']",True,True,True,True,False,False,False,False,False,master
ColossalAI,"Making large AI models cheaper, faster and more accessible",https://github.com/hpcaitech/ColossalAI,2021-10-28T16:19:44Z,2023-09-21T09:12:33Z,https://www.colossalai.org,27261,32959,3801,290,32959,Python,Apache-2.0,"['ai', 'big-model', 'data-parallelism', 'deep-learning', 'distributed-computing', 'foundation-models', 'heterogeneous-training', 'hpc', 'inference', 'large-scale', 'model-parallelism', 'pipeline-parallelism']",True,True,True,True,False,True,False,False,False,main
formik,"Build forms in React, without the tears 😭 ",https://github.com/jaredpalmer/formik,2017-06-14T19:50:59Z,2023-09-21T09:52:17Z,https://formik.org,15545,32845,2731,781,32845,TypeScript,Apache-2.0,"['form', 'formik', 'forms', 'higher-order-component', 'hooks', 'react', 'react-hooks', 'react-native', 'render-props']",True,True,True,False,False,True,False,False,False,main
vim,The official Vim repository,https://github.com/vim/vim,2015-08-18T21:03:56Z,2023-09-21T08:02:17Z,https://www.vim.org,152106,32838,4991,1478,32838,Vim Script,Vim,"['c', 'cross-platform', 'text-editor', 'vim']",True,True,False,True,False,True,False,False,False,master
gulp,A toolkit to automate & enhance your workflow,https://github.com/gulpjs/gulp,2013-07-04T05:26:06Z,2023-09-20T18:49:58Z,https://gulpjs.com,1088,32826,4374,27,32826,JavaScript,MIT,[],True,True,True,False,False,True,False,False,False,master
gold-miner,🥇掘金翻译计划，可能是世界最大最好的英译中技术社区，最懂读者和译者的翻译平台：,https://github.com/xitu/gold-miner,2015-11-04T03:29:13Z,2023-09-21T10:23:03Z,https://juejin.cn/tag/掘金翻译计划,80098,32770,5083,2,32770,,,"['ai', 'android', 'frontend', 'ios', 'javascript', 'react', 'swift', 'tensorflow', 'translation', 'tutorials']",True,False,True,True,False,True,False,False,False,master
gym,A toolkit for developing and comparing reinforcement learning algorithms.,https://github.com/openai/gym,2016-04-27T14:59:16Z,2023-09-21T11:16:08Z,https://www.gymlibrary.dev,7113,32743,8589,71,32743,Python,NOASSERTION,[],True,True,True,True,False,False,False,False,False,master
immutable-js,Immutable persistent data collections for Javascript which increase efficiency and simplicity.,https://github.com/immutable-js/immutable-js,2014-07-02T06:02:29Z,2023-09-21T11:28:52Z,https://immutable-js.com,56760,32688,1869,119,32688,TypeScript,MIT,[],True,True,True,True,True,False,False,False,False,main
aspnetcore,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",https://github.com/dotnet/aspnetcore,2014-03-11T06:09:42Z,2023-09-21T11:42:09Z,https://asp.net,416863,32621,9364,2844,32621,C#,MIT,"['aspnetcore', 'dotnet', 'hacktoberfest']",True,True,True,True,False,True,False,False,False,main
AndroidUtilCode,:fire: Android developers should collect the following utils(updating).,https://github.com/Blankj/AndroidUtilCode,2016-07-30T18:18:32Z,2023-09-21T08:18:28Z,https://blankj.com/2016/07/31/android-utils-code/,47327,32472,10641,284,32472,Java,Apache-2.0,"['android', 'androidx', 'app', 'bar', 'cache', 'encode', 'encrypt', 'eventbus', 'file', 'fragment', 'log', 'network', 'permission', 'reflect', 'regex', 'snackbar', 'spannable-string', 'thread-pool', 'toast', 'utils']",True,False,True,False,True,True,False,False,False,master
devdocs,API Documentation Browser,https://github.com/freeCodeCamp/devdocs,2013-10-24T18:16:07Z,2023-09-21T11:24:55Z,https://devdocs.io,30859,32358,2198,175,32358,Ruby,MPL-2.0,"['api-documentation', 'app', 'devdocs', 'developer-tools', 'docs', 'documentation', 'documentation-tool', 'hacktoberfest', 'offline', 'pwa']",True,False,True,False,False,False,False,False,False,main
date-fns,⏳ Modern JavaScript date utility library ⌛️,https://github.com/date-fns/date-fns,2014-10-06T10:24:22Z,2023-09-21T11:35:17Z,https://date-fns.org,20351,32312,1713,625,32312,TypeScript,MIT,"['date', 'date-fns', 'hacktoberfest', 'javascript', 'modules', 'nodejs', 'time', 'utilities']",True,False,True,False,False,True,False,False,False,main
mitmproxy,An interactive TLS-capable intercepting HTTP proxy for penetration testers and software developers.,https://github.com/mitmproxy/mitmproxy,2010-02-16T04:10:13Z,2023-09-21T08:58:32Z,https://mitmproxy.org,59464,32299,3781,303,32299,Python,MIT,"['debugging', 'http', 'http2', 'man-in-the-middle', 'mitmproxy', 'proxy', 'python', 'security', 'ssl', 'tls', 'websocket']",True,True,True,False,False,True,False,False,False,main
GFPGAN,GFPGAN aims at developing Practical Algorithms for Real-world Face Restoration.,https://github.com/TencentARC/GFPGAN,2021-03-19T06:18:20Z,2023-09-21T11:43:49Z,,5534,32287,5172,271,32287,Python,NOASSERTION,"['deep-learning', 'face-restoration', 'gan', 'gfpgan', 'image-restoration', 'pytorch', 'super-resolution']",True,True,True,True,False,True,False,False,False,master
awesome-design-patterns,A curated list of software and architecture related design patterns.,https://github.com/DovAmir/awesome-design-patterns,2018-06-04T17:47:48Z,2023-09-21T10:24:32Z,,91,32230,2529,16,32230,,,"['architecture', 'awesome', 'awesome-list', 'cloud-computing', 'design-patterns', 'gof-patterns', 'lists', 'microservices', 'resources']",True,True,True,True,True,False,False,False,False,master
material-design-lite,Material Design Components in HTML/CSS/JS,https://github.com/google/material-design-lite,2015-01-14T22:01:33Z,2023-09-21T10:28:26Z,https://getmdl.io,56968,32211,5222,407,32211,HTML,Apache-2.0,"['material', 'material-components', 'material-design', 'material-design-lite', 'mdl']",True,False,False,True,False,False,False,False,False,mdl-1.x
XX-Net,A proxy tool to bypass GFW.,https://github.com/XX-net/XX-Net,2015-01-15T09:35:51Z,2023-09-21T06:14:19Z,,60271,32160,7800,7880,32160,Python,,"['gfw', 'goagent', 'proxy', 'uncensored', 'vpn']",True,True,True,True,False,False,False,False,False,master
typeorm,"ORM for TypeScript and JavaScript. Supports MySQL, PostgreSQL, MariaDB, SQLite, MS SQL Server, Oracle, SAP Hana, WebSQL databases. Works in NodeJS, Browser, Ionic, Cordova and Electron platforms.",https://github.com/typeorm/typeorm,2016-02-29T07:41:14Z,2023-09-21T10:02:37Z,http://typeorm.io,26071,32118,5983,2155,32118,TypeScript,MIT,"['active-record', 'cockroachdb', 'data-mapper', 'database', 'electron', 'hacktoberfest', 'javascript', 'mariadb', 'mysql', 'oracle', 'orm', 'postgresql', 'react-native', 'sap', 'sap-hana', 'sqlite', 'sqlserver', 'typeorm', 'typescript', 'websql']",True,False,True,True,False,False,False,False,False,master
12306,12306智能刷票，订票,https://github.com/testerSunshine/12306,2017-05-17T12:23:40Z,2023-09-21T11:32:55Z,,58570,32053,9592,277,32053,Python,MIT,[],True,True,True,True,False,False,False,False,False,master
